,target,plat,url
132,Recettes œufs,Omelette épinards-saumon fumé,https://www.marmiton.org/recettes/recette_omelette-epinards-saumon-fume_46567.aspx
132,Recettes œufs,Omelette façon papa au salami,https://www.marmiton.org/recettes/recette_omelette-facon-papa-au-salami_63992.aspx
132,Recettes œufs,Omelette jambon et saucisse de Strasbourg,https://www.marmiton.org/recettes/recette_omelette-jambon-saucisse_224695.aspx
132,Recettes œufs,Omelette parmesan et salami,https://www.marmiton.org/recettes/recette_omelette-parmesan-et-salami_24866.aspx
132,Recettes œufs,Pissenlits aux oeufs pochés,https://www.marmiton.org/recettes/recette_pissenlits-aux-oeufs-poches_69399.aspx
132,Recettes œufs,Roulé d'omelette façon hot dog,https://www.marmiton.org/recettes/recette_roule-d-omelette-facon-hot-dog_254040.aspx
132,Recettes œufs,Tartine Oeuf brouillé et saumon,https://www.marmiton.org/recettes/recette_tartine-oeuf-brouille-et-saumon_315661.aspx
132,Recettes œufs,TORTILLA ESPAGNOLE,https://www.marmiton.org/recettes/recette_tortilla-espagnole_80059.aspx
132,Recettes œufs,Tortillas au poulet,https://www.marmiton.org/recettes/recette_tortillas-au-poulet_27853.aspx
132,Recettes œufs,Oeuf poché sur son nid gourmand,https://www.marmiton.org/recettes/recette_oeuf-poche-sur-son-nid-gourmand_314627.aspx
132,Recettes œufs,Omelette à la cancoillotte,https://www.marmiton.org/recettes/recette_omelette-a-la-cancoillotte_60744.aspx
132,Recettes œufs,Omelette alsacienne,https://www.marmiton.org/recettes/recette_omelette-alsacienne_49821.aspx
132,Recettes œufs,Omelette au bacon,https://www.marmiton.org/recettes/recette_omelette-au-bacon_45717.aspx
132,Recettes œufs,Omelette au fromage et aux choux de Bruxelles,https://www.marmiton.org/recettes/recette_omelette-au-fromage-et-aux-choux-de-bruxelles_529723.aspx
132,Recettes œufs,Omelette aux courgettes et au chèvre,https://www.marmiton.org/recettes/recette_omelette-courgettes-chevre_311793.aspx
132,Recettes œufs,Omelette d'été aux poivrons et lardons,https://www.marmiton.org/recettes/recette_omelette-d-ete-aux-poivrons-et-lardons_228639.aspx
132,Recettes œufs,Omelette soufflée,https://www.marmiton.org/recettes/recette_omelette-soufflee_530579.aspx
132,Recettes œufs,Omelette soufflée de Victor Mercier,https://www.marmiton.org/recettes/recette_omelette-soufflee-de-victor-mercier_392367.aspx
132,Recettes œufs,Omelette sucrée et pommes caramélisées,https://www.marmiton.org/recettes/recette_omelette-sucree-aux-pommes_336066.aspx
132,Recettes œufs,Omelette thon courgette de Nanie,https://www.marmiton.org/recettes/recette_omelette-thon-courgette-de-nanie_229032.aspx
132,Recettes œufs,Brick au jambon façon omelette,https://www.marmiton.org/recettes/recette_brick-au-jambon-facon-omelette_82734.aspx
132,Recettes œufs,"Brick aux oeufs brouillés, lardons et camembert",https://www.marmiton.org/recettes/recette_brick-aux-oeufs-brouille_173691.aspx
133,Recettes fruits de mer,gambas flambées au pastis,https://www.marmiton.org/recettes/recette_gambas-flambees-au-pastis_72796.aspx
133,Recettes fruits de mer,Poulet aux langoustines,https://www.marmiton.org/recettes/recette_poulet-aux-langoustines_36601.aspx
133,Recettes fruits de mer,Coquille Saint-Jacques pour débutants,https://www.marmiton.org/recettes/recette_coquille-saint-jacques-pour-debutants_67351.aspx
133,Recettes fruits de mer,"Filets de bar, beurre blanc aux huîtres et Champagne",https://www.marmiton.org/recettes/recette_filet-d-empereur-beurre-blanc-aux-huitres-et-champagne_14857.aspx
133,Recettes fruits de mer,Cassolette de Saint Jacques à la bisque de homard,https://www.marmiton.org/recettes/recette_cassolette-de-saint-jacques-a-la-bisque-de-homard_64087.aspx
133,Recettes fruits de mer,Chantilly au curry et au lait de coco pour Saint-Jacques,https://www.marmiton.org/recettes/recette_chantilly-au-curry-et-au-lait-de-coco-pour-saint-jacques_230120.aspx
133,Recettes fruits de mer,Moules à la bière,https://www.marmiton.org/recettes/recette_moules-a-la-biere_51901.aspx
133,Recettes fruits de mer,Moules à la catalane,https://www.marmiton.org/recettes/recette_moules-a-la-catalane_12303.aspx
133,Recettes fruits de mer,Moules à la Sauce Basque,https://www.marmiton.org/recettes/recette_moules-a-la-sauce-basque_42704.aspx
133,Recettes fruits de mer,Duo Saint Jacques Gambas au curry,https://www.marmiton.org/recettes/recette_duo-saint-jacques-gambas-au-curry_91281.aspx
133,Recettes fruits de mer,Terrine brocolis crevettes,https://www.marmiton.org/recettes/recette_terrine-brocolis-crevettes_314420.aspx
133,Recettes fruits de mer,Encornets tièdes au persil en salade,https://www.marmiton.org/recettes/recette_encornets-tiede-au-persil-en-salae_313396.aspx
133,Recettes fruits de mer,moules froides à ma façon,https://www.marmiton.org/recettes/recette_moules-froides-a-ma-facon_228687.aspx
133,Recettes fruits de mer,Mousse aux bâtonnets de crabe,https://www.marmiton.org/recettes/recette_mousse-aux-batonnets-de-crabe_39654.aspx
133,Recettes fruits de mer,Verrine des Îles (crevettes et mangue),https://www.marmiton.org/recettes/recette_verrine-des-iles-crevettes-et-mangue_66917.aspx
133,Recettes fruits de mer,"Feuilleté de saumon, crevettes et poisson blanc",https://www.marmiton.org/recettes/recette_feuillete-de-saumon_222707.aspx
133,Recettes fruits de mer,Blanquette de lotte et saint jacques,https://www.marmiton.org/recettes/recette_blanquette-de-lotte-et-saint-jacques_83295.aspx
133,Recettes fruits de mer,Seiches ou calamars aux coquillettes,https://www.marmiton.org/recettes/recette_seiches-ou-calamars-aux-coquillettes_37635.aspx
133,Recettes fruits de mer,Billes de tomate et de mozzarella en coque d'avocat,https://www.marmiton.org/recettes/recette_billes-de-tomate-et-de-mozzarella-en-coque-d-avocat_17511.aspx
133,Recettes fruits de mer,Mousse de crevettes,https://www.marmiton.org/recettes/recette_mousse-de-crevettes_61754.aspx
133,Recettes fruits de mer,Feuilleté de crevettes,https://www.marmiton.org/recettes/recette_feuillete-de-crevettes_68405.aspx
133,Recettes fruits de mer,Gambas flambées au cognac,https://www.marmiton.org/recettes/recette_gambas-flambees-au-cognac_29136.aspx
133,Recettes fruits de mer,Moules à la normande de Dianette,https://www.marmiton.org/recettes/recette_moules-a-la-normande_23107.aspx
133,Recettes fruits de mer,Noix de Saint Jacques  à la nage,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-a-la-nage_26397.aspx
133,Recettes fruits de mer,Petits encornets au chorizo safran et whisky,https://www.marmiton.org/recettes/recette_petits-encornets-au-chorizo-safran-et-whisky_95648.aspx
133,Recettes fruits de mer,Gambas flambées au whisky rapides,https://www.marmiton.org/recettes/recette_gambas-flambees-au-whisky-rapides_22712.aspx
133,Recettes fruits de mer,Saint-jacques snackées et ses petits légumes,https://www.marmiton.org/recettes/recette_saint-jacques-snackees-et-ses-petits-legumes_529079.aspx
133,Recettes fruits de mer,Crevettes caramélisées faciles au wok,https://www.marmiton.org/recettes/recette_crevettes-caramelisees_310749.aspx
133,Recettes fruits de mer,Verrines de Noix de Saint-Jacques à la vanille,https://www.marmiton.org/recettes/recette_verrines-de-noix-de-saint-jacques-a-la-vanille_72849.aspx
133,Recettes fruits de mer,Crevettes à l'aigre-douce maison,https://www.marmiton.org/recettes/recette_crevettes-a-l-aigre-douce-maison_26653.aspx
134,Recettes abats,Petits chaussons au foie gras,https://www.marmiton.org/recettes/recette_petits-chaussons-au-foie-gras_35754.aspx
134,Recettes abats,Terrine de foie gras au côteaux de l'Aubance,https://www.marmiton.org/recettes/recette_terrine-de-foie-gras-au-coteaux-de-l-aubance_83028.aspx
134,Recettes abats,Soupe de Lentilles au Foie Gras,https://www.marmiton.org/recettes/recette_soupe-de-lentilles-au-foie-gras_33899.aspx
134,Recettes abats,FLAN DE FOIE GRAS,https://www.marmiton.org/recettes/recette_flan-de-foie-gras_23034.aspx
134,Recettes abats,Langue de veau au court-bouillon gratinée,https://www.marmiton.org/recettes/recette_langue-de-veau-au-court-bouillon-gratinee_25426.aspx
134,Recettes abats,Morilles farcies au foie gras,https://www.marmiton.org/recettes/recette_morilles-farcies-au-foie-gras_65425.aspx
134,Recettes abats,Saint Jacques au foie gras en coquilles,https://www.marmiton.org/recettes/recette_saint-jacques-au-foie-gras-en-coquilles_65746.aspx
134,Recettes abats,Bécasses dorées et toasts au foie gras,https://www.marmiton.org/recettes/recette_becasses-dorees-et-toasts-au-foie-gras_27013.aspx
134,Recettes abats,Foie de volaille à la libanaise,https://www.marmiton.org/recettes/recette_foie-de-volaille-a-la-libanaise_165306.aspx
134,Recettes abats,Terrine de foie gras mi-cuit au Monbazillac,https://www.marmiton.org/recettes/recette_terrine-de-foie-gras-mi-cuit-au-monbazillac_80861.aspx
134,Recettes abats,Verrine de Foie Gras à la confiture de Figues,https://www.marmiton.org/recettes/recette_verrine-de-foie-gras-a-la-confiture-de-figues_85055.aspx
134,Recettes abats,Cailles farcies au foie gras au four,https://www.marmiton.org/recettes/recette_cailles-farcies-au-foie-gras-au-four_167640.aspx
134,Recettes abats,Ris de veau au champagne,https://www.marmiton.org/recettes/recette_ris-de-veau-au-champagne_56512.aspx
134,Recettes abats,Accompagnement fruité pour foie gras,https://www.marmiton.org/recettes/recette_accompagnement-foie-gras-rapide_222125.aspx
134,Recettes abats,Escalope de foie gras au pamplemousse,https://www.marmiton.org/recettes/recette_escalope-de-foie-gras-au-pamplemousse_52555.aspx
134,Recettes abats,Foie de veau miel et gingembre,https://www.marmiton.org/recettes/recette_foie-de-veau-miel-et-gingembre_86872.aspx
134,Recettes abats,Foie gras poêlé aux raisins,https://www.marmiton.org/recettes/recette_foie-gras-poele-aux-raisins_19741.aspx
134,Recettes abats,Foies de volaille poêlés aux lardons fumés,https://www.marmiton.org/recettes/recette_foies-de-volaille-poeles-aux-lardons-fumes_37136.aspx
134,Recettes abats,Opéra de foie gras,https://www.marmiton.org/recettes/recette_opera-de-foie-gras_31644.aspx
134,Recettes abats,"Tourte à la volaille, au foie gras et aux champignons",https://www.marmiton.org/recettes/recette_tourte-a-la-volaille-au-foie-gras-et-aux-champignons_342739.aspx
134,Recettes abats,Crème brûlée de foie gras et feuilleté de foie aux amandes,https://www.marmiton.org/recettes/recette_creme-brulee-de-foie-gras-et-feuillete-de-foie-aux-amandes_55562.aspx
134,Recettes abats,Gâteau de foie sans matières grasses,https://www.marmiton.org/recettes/recette_gateau-de-foie-sans-matieres-grasses_40735.aspx
134,Recettes abats,Soupe au potiron et foie gras,https://www.marmiton.org/recettes/recette_soupe-au-potiron-et-foie-gras_64335.aspx
134,Recettes abats,Foie de lotte en terrine,https://www.marmiton.org/recettes/recette_foie-de-lotte-en-terrine_16388.aspx
134,Recettes abats,Mille-feuille de foie gras aux pommes et grenades,https://www.marmiton.org/recettes/recette_mille-feuille-de-foie-gras-aux-pommes-et-grenades_231923.aspx
134,Recettes abats,Pâté de foie de porc (porto et cognac),https://www.marmiton.org/recettes/recette_pate-de-foie-de-porc_313636.aspx
134,Recettes abats,Poêlée de courgettes et foies de volaille,https://www.marmiton.org/recettes/recette_poelee-de-courgettes-et-foies-de-volaille_42195.aspx
134,Recettes abats,ris de veau aux pommes de terre,https://www.marmiton.org/recettes/recette_ris-de-veau-aux-pommes-de-terre_43238.aspx
134,Recettes abats,Semi-conserve de foie gras,https://www.marmiton.org/recettes/recette_semi-conserve-de-foie-gras_11759.aspx
134,Recettes abats,"Tartare de canard, aux pommes et foie gras",https://www.marmiton.org/recettes/recette_tartare-de-canard-aux-pommes-et-foie-gras_105834.aspx
135,Recettes dessert au chocolat,Tarte au chocolat sans oeufs,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-sans-oeufs_90757.aspx
135,Recettes dessert au chocolat,Tarte crumble aux poires et aux pépites de chocolat,https://www.marmiton.org/recettes/recette_tarte-crumble-aux-poires-et-aux-pepites-de-chocolat_17594.aspx
135,Recettes dessert au chocolat,"Crème au chocolat sans oeufs, sans farine ou maïzena",https://www.marmiton.org/recettes/recette_creme-au-chocolat-sans-oeufs-sans-farine-ou-maizena_338032.aspx
135,Recettes dessert au chocolat,Crème au chocolat vite faite,https://www.marmiton.org/recettes/recette_creme-au-chocolat-vite-faite_31976.aspx
135,Recettes dessert au chocolat,Gâteau mousse chocolat super facile,https://www.marmiton.org/recettes/recette_gateau-mousse-chocolat-super-facile_220973.aspx
135,Recettes dessert au chocolat,Mousse à la noix de coco et chocolat,https://www.marmiton.org/recettes/recette_mousse-noix-de-coco-et-chocolat_222721.aspx
135,Recettes dessert au chocolat,Mousse au chocolat blanc et fromage blanc,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-blanc-et-fromage-blanc_11245.aspx
135,Recettes dessert au chocolat,Mousse au chocolat extra légère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-extra-legere_72837.aspx
135,Recettes dessert au chocolat,Mousse au chocolat sur lit de fraises,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-sur-lit-de-fraises_310392.aspx
135,Recettes dessert au chocolat,Tarte au chocolat et aux airelles,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-aux-airelles_22298.aspx
135,Recettes dessert au chocolat,Tarte moelleuse aux cerises et au chocolat blanc,https://www.marmiton.org/recettes/recette_tarte-moelleuse-aux-cerises-et-au-chocolat-blanc_337770.aspx
135,Recettes dessert au chocolat,délicieuse crème au chocolat,https://www.marmiton.org/recettes/recette_delicieuse-creme-au-chocolat_80675.aspx
135,Recettes dessert au chocolat,Mousse de coings sur miroir au chocolat,https://www.marmiton.org/recettes/recette_mousse-de-coings-sur-miroir-au-chocolat_52930.aspx
135,Recettes dessert au chocolat,"Pâte à tartiner chocolat, noisettes et noix à la crème de soja",https://www.marmiton.org/recettes/recette_pate-a-tartiner-chocolat-noisettes-et-noix-a-la-creme-de-soja_391714.aspx
135,Recettes dessert au chocolat,Tarte banane et chocolat blanc,https://www.marmiton.org/recettes/recette_tarte-banane-et-chocolat-blanc_23710.aspx
135,Recettes dessert au chocolat,Crème chocolat gingembre ,https://www.marmiton.org/recettes/recette_creme-chocolat-gingembre_345306.aspx
135,Recettes dessert au chocolat,Mousse au chocolat à la Chartreuse,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-a-la-chartreuse_13643.aspx
135,Recettes dessert au chocolat,Verrine mousse aux 2 chocolats et poires Williams,https://www.marmiton.org/recettes/recette_verrine-mousse-aux-2-chocolats-et-poires-williams_83780.aspx
135,Recettes dessert au chocolat,Nids de Pâques meringue & chocolat,https://www.marmiton.org/recettes/recette_nids-de-paques-meringue-chocolat_392211.aspx
135,Recettes dessert au chocolat,Coupe tiramisu et mousse au chocolat,https://www.marmiton.org/recettes/recette_coupe-tiramisu-et-mousse-au-chocolat_89612.aspx
135,Recettes dessert au chocolat,Crème au chocolat pour bébé au COMPANION,https://www.marmiton.org/recettes/recette_creme-au-chocolat-pour-bebe-au-companion_391824.aspx
135,Recettes dessert au chocolat,Gâteau à la mousse au chocolat framboisée,https://www.marmiton.org/recettes/recette_gateau-a-la-mousse-au-chocolat-framboisee_34762.aspx
135,Recettes dessert au chocolat,Gâteau mousse chocolat et gelée de poires,https://www.marmiton.org/recettes/recette_gateau-mousse-chocolat-et-gelee-de-poires_229072.aspx
135,Recettes dessert au chocolat,Mousse au chocolat à la vanille de Madagascar,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-a-la-vanille-de-madagascar_293778.aspx
135,Recettes dessert au chocolat,Mousse au chocolat au Whisky Single Malt,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-au-whisky-single-malt_169065.aspx
135,Recettes dessert au chocolat,Mousse au chocolat inratable,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-inrattable_91744.aspx
135,Recettes dessert au chocolat,Mousse au chocolat noir et violette,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-noir-et-violette_228695.aspx
135,Recettes dessert au chocolat,Mousse chocolat craquante aux délices sucrés,https://www.marmiton.org/recettes/recette_mousse-chocolat-craquante-aux-delices-sucres_305580.aspx
135,Recettes dessert au chocolat,Tarte au chocolat et au pralin,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-au-pralin_312550.aspx
